byte_count,classification,relative_path,sha256
69690,retired_not_active,04_Scenarios/run_full_loop_validation.py,4ba913ff73413faab8375058ff7ce4b9f8bfba0eda8b9f8d098546e8abdb6e5a
23974,retired_not_active,04_Scenarios/run_governor_calibration.py,9f7f6464d26cd57924ca46dd9aa8350a1fa017f3eac59216dd4bc39ae587760c
137,active_repair_cycle,04_Scenarios/run_lqr_contextual_archive.py,123c23472c461f5141f0e3e31e405ec69e556dca53d0bc334c062aee482a5b4a
433,active_repair_cycle,04_Scenarios/run_lqr_tuning_sweep.py,ed7e9d4908b39b97e0c693b7ce6c8495ddf8909cc8429690876eaa7d8cb3b241
93248,active_repair_cycle,04_Scenarios/run_lqr_w01_dense_chunked.py,c489af024e1cd08557cc3fd322681f29526916f6272e7e563e8e56b61df80853
127,active_repair_cycle,04_Scenarios/run_lqr_w2_replay.py,46871ba89909a54f4a191e568d3fca94260263642bdfcef6b775a4a67db635b9
127,active_repair_cycle,04_Scenarios/run_lqr_w3_generalisation.py,41fc189db4a766568aa00a7177f5e533c2ff9bd8143b461c62c71f7f73c230fa
15811,active_repair_cycle,04_Scenarios/run_outcome_model_build.py,b355293647f1dad6ac71deb8e5ea8e64f5112a380d21973b539864e941c3a94f
24956,retired_not_active,04_Scenarios/run_post_w3_cluster_merge.py,53eadd6467b1ea49ff02a9fadc4608b6c719ec1681e14018ddb7e6fc3bf299a3
21375,retired_not_active,04_Scenarios/run_post_w3_governor_smoke.py,786ba6ac81112e566e148323a4ec51fb52d45906de4ef2f006afa51b21a301d9
22346,active_repair_cycle,04_Scenarios/run_post_w3_library_size_study.py,16e39babca48397976af239911b98c97fd6cc9476ce6afd611d31e32c3b51a1a
924,active_repair_cycle,04_Scenarios/run_primitive_selector_report.py,cf30343055d99d9893777ced3e12618a27caf770aff49f5e3b10f6decc56a240
25193,active_repair_cycle,04_Scenarios/run_repeated_launch_learning_curve.py,6de63219f31bc6a2fc593a6849d50440e5dc2299a5ccbff02d04c673a8872a81
11029,retired_not_active,04_Scenarios/run_v410_source_audit.py,6359965754badb86367ac2487b5273a811cbf8462e58a003eb3d6330d3c32482
14178,retired_not_active,04_Scenarios/run_v410_validation_figures.py,1bad5e59b0d2c26a945808d6f61414d58fece5f39da499e56a8521c04f0dbd56
19334,active_repair_cycle,04_Scenarios/run_v411_source_audit.py,0227f265807740d70a7966bc4f5d40294c279d996324a467e0145810c20320a4
18583,retired_not_active,04_Scenarios/run_v48_source_audit.py,654e759ec1a97541d7c60a80b06353b571d17a1fafbe1b326d98966a092be7c0
13630,retired_not_active,04_Scenarios/run_v49_source_audit.py,f34e8c8cc19478c3a1839b1740f7acbb215237b7c6433f64e09d53be44f1755a
16209,retired_not_active,04_Scenarios/run_v49_validation_figures.py,267dd1d0056377444f98b9eb0a5ecb2dcdb95c0eab6ea37d61eba805f1a2c7fc
7126,active_repair_cycle,04_Scenarios/run_w01_w2_w3_contract_audit.py,c11fc59524b843f2bcc2703de0182ad3d8e93ddb9ba1a3b174a6670f8096b01f
198,active_repair_cycle,04_Scenarios/run_w2_replay.py,cb1bfbbe991401a2cd1b043d403b2dfae5814f46ff0608f852a03afa3cc8dd0a
66366,active_repair_cycle,04_Scenarios/run_w2_survival.py,a842f6bc93a0b0e1ecd379b31bf9dc51a7ddad9779911903ba79894cabaf8b14
206,active_repair_cycle,04_Scenarios/run_w3_generalisation.py,e5e6cff163c07ddd567ae19d19f90c150ff49c4b9b445e0c9227fad276bf5f4a
43708,active_repair_cycle,04_Scenarios/run_w3_survival.py,2eeb5c0ceec95696a117794331d6c02f49755e58282386688b300c4433663a65
24831,active_repair_cycle,04_Scenarios/run_w3_survival_analysis.py,871349ab920e7012f182d8d370f4ac696c4bb68a600ae6e0f661615b92066dd3
3337,active_repair_cycle,04_Scenarios/scenario_contract.py,cdcfe76a7b6188da244ccdcf4776e891f75651aadb567bb84b00ff1156a78a90
15187,active_foundation,04_Scenarios/state_sampling.py,e73fcbe164344e7871fc0bd7520e8291538a05a699192901d255b44bd2e44c32
20504,active_repair_cycle,04_Scenarios/updraft_models.py,a274ef3b79d57b6ea7668672754160a62f2d192adcd63c2e1cbc73dd49c10dd4
15617,active_repair_cycle,04_Scenarios/viability_governor.py,fe08a2fc3b073e8b4d220b5f521b350a3e4da02639cbff189980de2f23b686fd
0,generated_result,05_Results/.gitkeep,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
7898,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/archived_result_roots.csv,41d368967b460327c5b458e4f91451518c74aa38df943022206d01d91e8beb9d
619,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/file_size_audit.csv,545ec308b4d53e530f4afb8d7ba960990e7ec98572a3b50bb2236e37f22c887d
3041,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/manifest.json,ebbeb9ab8d6610b5df02534139d8edde5430447542a385cb3c50281f96526937
3041,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/manifests/diagnostic_not_passed_manifest.json,ebbeb9ab8d6610b5df02534139d8edde5430447542a385cb3c50281f96526937
416597,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/metrics/active_retired_control_inventory.csv,c24878835a154487df79b65e07df5354adb932473995508d3fcf89e9dfda1423
620,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/metrics/file_size_audit.csv,3be033ef2d83b648fd1f9108df7abd0b1deed506d68b40185700eb311243ab1c
1051,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/metrics/required_docs_audit.csv,2193c76c0180ac3df9b4567cc11642c3f59bcd00eecb8d8cdfc7d8ebf6a8313e
268,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/reports/diagnostic_not_passed_report.md,11f3de03a56f6eeab662e2bd64de6ccac625638941388d4c9a5f263524631f12
1125,generated_result,05_Results/lqr_contextual_v1_0/archive/diagnostic_not_passed_v410/001/v411_source_audit_result.json,9bae3e3884a92c4eff8655b6daf105ebffcc2efd3476bc0151f8101a1eb8aa8b
68809,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/belief_evolution_example.png,30fed48d4ec89f41790c674e40ac434ded6be6b11b283f5d5cfd7c7733dc83dc
44421,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/governor_rejection_summary.png,8d69c38fa2e26b35caf7abc6d300bd1354dfa2c41466d2050b928fd26d16ecf2
126465,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/memory_lambda_comparison.png,0a29a6672880473bed002fa0c1e072abb5e3e47e9aa5d7a91d3ce488dfce2abf
69324,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/policy_terminal_hard_failure_bar.png,5bbd0e73a1920d360edbbbef8d1b7cf8e96665e454bbed043c60146c93e6865d
75226,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/prediction_alignment_summary.png,7156fa79ed6a4e9085bd27ac1cc119de322d0b72c1e5081dd8efbefbd4ed2301
42493,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/figures/termination_summary.png,c9b17515a81ce51440a70be98dcaaed9e6dba7256b456c8923d30a40aba74a42
1285,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/manifests/v49_validation_figures_manifest.json,56754219cfcf5c34d4f9706e43d50ec59529ebedb1c17ae009c225cca75c36dd
1980,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/metrics/file_size_audit.csv,3f86c00e280d0348cdbdf3412bddc7d384744ab4141dbfeccac6549a73be7242
330,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/reports/v49_validation_figures_report.md,da877793f95edf5ee61458a3c9ac40ad5eb01da57631fd71a913f7d6f6e04678
287,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/tables/chapter7_claim_boundary_table.csv,6aff6b7cbd476f4b722539dbeb7c022d6db09a190e652cf49346a1f39563ff71
4269,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/tables/chapter7_full_loop_policy_table.csv,7935a22d0be5c250adaa16fa2cf381b8c101d84ee2a4e6222e6d8584e0e4dbc3
221,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/tables/chapter7_post_w3_compact_library_table.csv,b092b26ad24f7eab4dac0468a9d718163b85d8702289e555ff08b7103846aa99
466,generated_result,05_Results/lqr_contextual_v1_0/figures/v49_validation/001/tables/chapter7_w01_w2_w3_evidence_table.csv,41446bb09cbdd0d128a286d08048194b9d867d99c89d11ae80fbfe4011dbb6a4
452,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/manifests/claim_boundary.json,31214a21a7f62d18fca0bf4ca17dde06e7312d6acbc06d0d64dd104e4adcc582
1955,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/manifests/full_loop_validation_manifest.json,ebd502baf1a8860a16533da1a59113f0078171604389e181b634d07c3f3d6991
1771,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/manifests/policy_set.json,2cc5e38e0ecc84999a5b94fa6c1f824667a9a111763fc022372826ea5bc6c772
3724,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/manifests/source_audit.json,9cb79c2934f0711e13ec3a1420a3d38e8fab086ffe0404c3476cb6f28c2fb935
508561,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/belief_snapshot_log.csv,65741b2e38e2ede744538cc4e811a06886ac88796a75c3f5c5c79d36ad5f2d7f
39546,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/episode_schedule.csv,a7a7dd0107f2f07383d71680f2e361aaffa8756e00bf6f1b497a72d9c6895943
85644,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/episode_summary.csv,f9329eafecb2ffae2e21e82fcbc9604f2740cb91e2efcc689dc80a3c2a11ecd7
3645,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/file_size_audit.csv,e1c0cfe6ef583207c2d6d40551ffa11b16294f2b5416b7abc447cfdbe67fc3c8
6920688,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/governor_rejection_log.csv,3d6cd25549f20e7b3cd275320c6840c599671dc636bc85d6ff6337a9fac7ac5c
2037,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/governor_rejection_summary.csv,0515be8e058d7b4a7911812e62cb14f4468cce063637496c8141c29272733047
548,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/memory_ablation_summary.csv,f1a03d33302e6168c97355d00a2c9929d29e03f124fba49e1042acd2d36ddc02
697,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/policy_set.csv,3afff35d76af3c95dea47ee99be0f0098a12a18df65ac930e2a1562cee99d7da
9125,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/policy_summary.csv,6f2b4f84cbecdfaaaaf6b2ebf848fb1b5f9e36002693b1c17ee76cf409d005ab
917,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/prediction_alignment_summary.csv,964535f504af977f37fab42678b4988f7d2bf889a2dc6c57e7d0d4f71f7228b0
1389086,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/primitive_execution_log.csv,49fc08da6323db181ac3c3e35ae959567600cd690ca6071ed371581920bd022d
126693,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/selector_choice_log.csv,9f3163117dd04f0b2d10c26cb18a426d53650e71cc5166e995fc542b6fc20e8d
928,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/source_audit_summary.csv,b191a8847328113a368fb7c54c9798b5f8f475e506f334ceecb6e8906cdc9d0f
888,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/metrics/termination_summary.csv,55f8d864828c39d0a3b0836fa8e689be5e66bbfe051b38020aaad5ee3d17469a
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/full_loop_validation_report.md,2c833a89b189e1aeaf9a2245bba2cadf3b518eba6cb5d57e503bdf3cc623ed41
241,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/l11_full_loop_move_on_check.md,19e28f3dc508511908f5bd5fda3477d3d1267311ed7a9b992283e37d3d876434
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/memory_ablation_report.md,2c833a89b189e1aeaf9a2245bba2cadf3b518eba6cb5d57e503bdf3cc623ed41
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/prediction_alignment_report.md,2c833a89b189e1aeaf9a2245bba2cadf3b518eba6cb5d57e503bdf3cc623ed41
284,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/source_audit.md,01e068a16b27f669063c7067a679112b1bb693fa14463ad7f5e0354bdd5d3a71
241,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/001/reports/v1_move_on_check.md,19e28f3dc508511908f5bd5fda3477d3d1267311ed7a9b992283e37d3d876434
452,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/manifests/claim_boundary.json,31214a21a7f62d18fca0bf4ca17dde06e7312d6acbc06d0d64dd104e4adcc582
1956,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/manifests/full_loop_validation_manifest.json,afcddb591ed909928ba0c303f38d62be27e60bd3aeb5d36b6494c9d5fdc6b677
1771,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/manifests/policy_set.json,2cc5e38e0ecc84999a5b94fa6c1f824667a9a111763fc022372826ea5bc6c772
3724,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/manifests/source_audit.json,9cb79c2934f0711e13ec3a1420a3d38e8fab086ffe0404c3476cb6f28c2fb935
1032692,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/belief_snapshot_log.csv,3f26bf3d56fbf95374c8934c6f242730ef1389175874a57ce0c4ed6834aa0c69
171127,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/episode_summary.csv,94d4fa3c4b8f576d5f551b657c1eaca3721156579ed89dacf71357f559eb1f8d
3502,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/file_size_audit.csv,ed3ca72d3aafc1c57327345db6b6ae8d7b5da6bf526cd4410d7973f44a8cd951
14032978,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/governor_rejection_log.csv,fa24d6dadcee675d0247a940537dea3e3578022868916602d568141e529135f8
2045,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/governor_rejection_summary.csv,4902f25067c0c120ac2fc2dc0c6e2f22ea20318b6805589e3e8f3d504362a28b
585,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/memory_ablation_summary.csv,11da06e68a788ef12a0221c42947a20847d286ce477f1092922bed7d97c029a1
697,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/policy_set.csv,3afff35d76af3c95dea47ee99be0f0098a12a18df65ac930e2a1562cee99d7da
9323,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/policy_summary.csv,45d8e1ac70dc189db920ef9b11973e26b45adbc0313f001b60733cb5a169dfe8
944,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/prediction_alignment_summary.csv,70ffb70224de64a56ac05a6bd40d8ada24ee1b15f319af77a1bfff8ebf159802
2823317,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/primitive_execution_log.csv,78cd710ace6333e2125102dadc3b585b16f5fe5528286554de720f6b551aa5ac
257149,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/selector_choice_log.csv,23a852531a4f3135f9fb4e73e64e154abe292d6bf2517e6d8be3af021dd73344
928,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/source_audit_summary.csv,b191a8847328113a368fb7c54c9798b5f8f475e506f334ceecb6e8906cdc9d0f
892,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/metrics/termination_summary.csv,7d36424954ddadc969794df8b0a6387978d897303370876bfd2176b92b352025
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/full_loop_validation_report.md,6f087c46f63560e423727fde425578cfa3a6c3406b106f5f8f7d07ef62ebfabb
241,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/l11_full_loop_move_on_check.md,19e28f3dc508511908f5bd5fda3477d3d1267311ed7a9b992283e37d3d876434
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/memory_ablation_report.md,6f087c46f63560e423727fde425578cfa3a6c3406b106f5f8f7d07ef62ebfabb
357,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/prediction_alignment_report.md,6f087c46f63560e423727fde425578cfa3a6c3406b106f5f8f7d07ef62ebfabb
284,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/source_audit.md,01e068a16b27f669063c7067a679112b1bb693fa14463ad7f5e0354bdd5d3a71
241,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/002/reports/v1_move_on_check.md,19e28f3dc508511908f5bd5fda3477d3d1267311ed7a9b992283e37d3d876434
643,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/manifests/claim_boundary.json,7d96b13e3927b05710245c9e28220891425207945a94e53fe3c2736472ed17eb
2641,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/manifests/full_loop_validation_manifest.json,aa3d10133b105bd0b3eb7effd3f0ce063ad660eb35842c90799dc269c3321298
2043,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/manifests/policy_set.json,1b6b9a9f60bbbe4e35333d1694fd467390cda11c985237ab2295f5cc23d600e4
5404,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/manifests/source_audit.json,716c83ea58cf56c908264ac63e4d573c52caf6605c7a0012566f528c46a8e95f
1199,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/manifests/static_map_prior.json,2c3e828e9126fdefd6a2bdefd6441ed2d34dcb0ea0a23e6b3983fb8c3bb22f0c
143523,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/episode_schedule.csv,71be6fb634439ed2989a1e9bf6ff51517758669e05f6893029a4a3611cc763f4
986,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/file_size_audit.csv,14f78383359e84abf48c9b97ec917879218fab10690ca009913a1b1c451f90cd
14883,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/paired_episode_schedule.csv,b6f82e0c9cf36a0e3f2990a023f954cf42e0548122b846eeea54668684f31598
794,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/policy_set.csv,aaeccd576a0608be25abf52329f83869d482b47f1e7f9ad1a73326e0fc841707
1408,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/source_audit_summary.csv,ef10f0f2a0e9222f14bf3398e2529152c1248da4ecf160037b7a2d2ff10fb8b0
6819,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/metrics/static_map_prior_samples.csv,a5b40e9293217f7571a814b2dbfc8af05562ed6e39bb8630b2988c7250d482ca
603,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/full_loop_validation_report.md,68048c604a150df38a26b35f3a39fde43f70a5430598caef6369151c64140e7e
415,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/l11_full_loop_move_on_check.md,2d10560034be22072bba8b8636eb6e0c1d7338e9c7eb2636c957db17ba171600
603,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/memory_ablation_report.md,68048c604a150df38a26b35f3a39fde43f70a5430598caef6369151c64140e7e
603,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/prediction_alignment_report.md,68048c604a150df38a26b35f3a39fde43f70a5430598caef6369151c64140e7e
379,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/source_audit.md,3d9ffed3ec4ab2bb33a58c2535e0439106275bd5d98f805a8d8f50cfab924322
415,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/003/reports/v1_move_on_check.md,2d10560034be22072bba8b8636eb6e0c1d7338e9c7eb2636c957db17ba171600
643,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/manifests/claim_boundary.json,7d96b13e3927b05710245c9e28220891425207945a94e53fe3c2736472ed17eb
2635,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/manifests/full_loop_validation_manifest.json,85c6b193c56e05362dd74e5d65a254c852b3ddb56b4bc11d05b7c12ce40cd0ee
2043,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/manifests/policy_set.json,1b6b9a9f60bbbe4e35333d1694fd467390cda11c985237ab2295f5cc23d600e4
5404,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/manifests/source_audit.json,716c83ea58cf56c908264ac63e4d573c52caf6605c7a0012566f528c46a8e95f
1199,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/manifests/static_map_prior.json,2c3e828e9126fdefd6a2bdefd6441ed2d34dcb0ea0a23e6b3983fb8c3bb22f0c
754,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/metrics/belief_evolution_summary.csv,471abfa136ead62f9bcc2dae5c22e108c036e23bce3f24c4ada4806fc787d658
2082392,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/metrics/belief_snapshot_log.csv,b818c75ec2c556a365fe0bd2137be4fb8aa1a81a369491c6ea66d1b76f6f6a48
143523,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/metrics/episode_schedule.csv,ce445cf336c1119cf4b6ee1552f34cc7cce18ed4f6b5e849763c710b45734a78
233145,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/metrics/episode_summary.csv,c9c2826fafab5ce0fd136abaef3dfbe93ffd3e25c12467fa65d92080a4d33210
2436,generated_result,05_Results/lqr_contextual_v1_0/full_loop_validation/004/metrics/file_size_audit.csv,b8b4577f43aec1fa14252570d8e67231cdec2fc26d8674a4367e5a013d1812a7
